"holderAddress","DEPOSIT_NECT_VAULT","DEPOSIT_iBGT_VAULT","GALXE","CUBQUEST","HOLD_GENESIS_NFT","HOLD_BERAC_POL_NFT","HOLD_BERAC_POL_2_NFT","STAKE_DIRAC_Phase_2","Stake_LP_KODIAK","STAKE_INFRARED","STAKE_BGT_STATION","TOTAL_POINTS"
"0xb2e39690e6da9b193496090fb956832799c7ec9c",20,20,0,0,0,0,0,10,10,0,0,60
"0x2997c8306c05ab1d4b647dc1acc20d5d259cbcf3",20,20,0,0,0,0,0,10,10,0,0,60
"0xd6cbed85d88fae1e303336ad5b5f7dd82a2fbdca",20,0,0,0,0,0,0,10,10,0,0,40
"0x4ebb2fcfd6792b610eb9462221d004e0d08c6c93",20,20,0,0,0,0,0,10,0,0,0,50
"0x51aaf887af613c030e3873348f782cbb68e5c2ea",20,20,0,50,0,0,0,0,0,0,0,90
"0xf60d24ae1e98e07da892dbfa038bd2ccb6fca9f6",20,20,0,0,0,0,0,10,10,0,0,60
"0xdba7f2b868c34d2e28b57f19de02e47184c6ed24",20,20,0,0,0,0,0,10,10,0,0,60
"0x058f423fd3b98c9df97be1284e674fcefde3609a",20,20,0,0,0,0,0,10,10,0,0,60
"0x535a69b7dc38c2a43bde03a4a05fff0229bf1cba",20,20,0,50,0,0,0,10,0,0,0,100
"0xecb8d711446d0e069c49c02646df82a8bb814050",0,0,0,0,0,0,0,10,0,0,0,10
"0xd179dcddf7b8ba6d0f149d8ec7a1f925a90c1e4c",20,20,0,0,0,0,0,10,10,0,0,60
"0x5496fd2be98484f5c71a439824a3eac01110331d",20,20,0,50,0,0,0,0,0,0,0,90
"0xabf19ae5b46b14b0bc3b92c10ce4c4733a030099",20,20,0,50,0,0,0,10,10,0,0,110
"0xff536304dd2b21aa86337bf05edefc4aaa1af405",0,20,0,0,0,0,0,10,0,0,0,30
"0x400e19f6ea13ae709af8fe1915a43367bd23c6ba",20,20,0,0,0,0,0,10,10,0,0,60
"0x87b15eb3d7d71d28a68a2152ca33a056fcb4a600",20,0,0,0,0,0,0,10,10,0,0,40
"0x3dd7de55f5585084aae15de5f28e2a9ca78c35c2",20,20,0,0,0,0,0,0,0,0,0,40
"0xcbe197ae705051e8a69cbdca8ef7d603f8382988",20,20,50,0,0,0,0,10,0,0,0,100
"0x7ee1d5a6ff864873d82cbf055f63f7de672b5856",20,20,0,0,0,0,0,10,10,0,0,60
"0x419ad14018f24ad17bf1df0cac5a061074890a61",20,20,0,0,0,0,0,10,10,0,0,60
"0x82ce22650822a994d270008c6f6ec38719f18d57",20,20,0,0,0,0,0,10,10,0,0,60
"0x450cea99a3892fdecaeba3c828ad5370350191b2",20,20,0,0,0,0,0,10,10,0,0,60
"0x7801d42ebf8c822e2fa2079de6cecdedf833430c",0,0,0,0,0,0,0,10,0,0,0,10
"0xb2a6e934a2c4131bb9f853baa6701a343bdeb3ea",20,20,0,0,0,0,0,10,10,0,0,60
"0xdfeee9a5c12b446b281bf5a22241d31c829bd5db",20,20,0,0,0,0,0,10,10,0,0,60
"0x5986e904a58d7fe1c42f450a6b5a1f6efe6d1bdb",20,20,0,0,0,0,0,10,10,0,0,60
"0xd2b94396d530f13151c964b251e38a055c0ddd0f",20,20,0,0,0,0,0,10,10,0,0,60
"0xe38541dcfe49c079b769100621ede2488b64a27e",0,0,0,0,0,0,0,10,0,0,0,10
"0x7e321298051293133fb24ef685f830e0283b5492",0,0,0,0,0,0,0,10,10,0,0,20
"0x6a0427911fd921757ecf27d81b1f40ae68a817df",20,20,0,0,0,0,0,10,10,0,0,60
"0x67248258a344c5b487cca29b4a09893a252a706f",20,20,0,0,0,0,0,10,10,0,0,60
"0x6d700e229ee015690287056cb345af970f1efb1c",20,20,0,0,0,0,0,10,0,0,0,50
"0xae8a34140cb89cbdfee2d351a4a884ac4e0aeeea",0,0,0,0,0,0,0,10,0,0,0,10
"0xb3c3490b300f67a6220624ad065f955704964e3e",20,20,0,50,0,0,0,10,0,0,0,100
"0x31892671c9c05ba7ef1aa4b5481249ec5551b9d6",20,20,0,0,0,0,0,10,0,0,0,50
"0x64d00c35dfe9797e020953ae977d1a8589959375",20,20,0,0,0,0,0,10,10,0,0,60
"0xdcca5543fd5f9963a8b0b8f51f6bef4adebb52cb",20,20,0,0,0,0,0,10,10,0,0,60
"0xb1df83131970815632e073751bd178eda0f9d27d",20,20,0,0,0,0,0,10,10,0,0,60
"0xb13f63b205f5f39044c6789c2a7c5305bc3db886",20,20,0,0,0,0,0,10,10,0,0,60
"0x8013bb0fa949c3412720951fe110fd995393f57a",20,20,0,0,0,0,0,10,10,0,0,60
"0xafc26d84c9031bf0df1e93a4bd6954e7db561106",0,0,0,0,0,0,0,10,10,0,0,20
"0x0d4ad306adea1168ffb1d7db219156dc31649d96",20,20,0,50,0,0,0,0,0,0,30,120
"0x6b0667f11ceb04d1fc23dc0628d813e338ce02b1",0,0,0,0,0,0,0,10,0,0,0,10
"0x8442c200512ea87825630272ed06ec0640660f97",20,20,0,0,0,0,0,10,10,0,0,60
"0x331f8b872e370d1823c130e81dd47a673d98efe0",20,20,0,0,0,0,0,10,10,0,0,60
"0x066a039e409a2dc4504ab47737a9ad181c4ab32d",20,20,0,0,0,0,0,10,10,0,0,60
"0xc7d3632fc0dcb18df6576e9b330a034651617b91",0,0,0,0,0,0,0,10,0,0,0,10
"0xc69c0c60766c2bbe17eafe67eec59aaaf13a868d",20,20,0,0,0,0,0,10,0,0,0,50
"0xb9a8ac54b7d53bfed474f397bcbaeae4c3562bc2",20,20,0,0,0,0,0,10,10,0,0,60
"0x7f78f1944537185ebaca7f7a8bb77ff16607f24b",20,20,0,0,0,0,0,10,10,0,0,60
"0x96ccb67acd00942e6503b96223a6cdf87ed12dc7",0,0,0,0,0,0,0,10,0,0,0,10
"0x025038cc66e0c64d1c4aa931b420801615a188e4",20,20,0,50,0,0,0,10,0,0,0,100
"0x2c3a87a883ed6665921f4513f9806f59e7d0565a",20,20,0,50,0,0,0,10,0,0,0,100
"0xc7361a4b87ca5354f7eb70c6ee2c671e9378053d",0,0,0,0,0,0,0,10,0,0,0,10
"0xb1b6bc5590885316b9dd6a1b541fc9b2b6e3ed1a",20,20,0,0,0,0,0,10,10,0,0,60
"0x7bd7c4991e3761147cd4fa43f68ab17b80bdc16a",20,20,0,0,0,0,0,10,10,0,0,60
"0x732773258e9af476c28d4c010640bf93d9bc818e",20,20,0,50,0,0,0,0,0,0,30,120
"0x9ef95a1d8412e1ce272897b5b84732006c38afba",20,20,0,0,0,0,0,10,0,0,0,50
"0xc67753b6539dd8efb04b01a4ec44ba39bbc6bb34",20,20,0,0,0,0,0,10,10,0,0,60
"0xa2b6063d5b3598e493ceb60f4f7ef769466f8a34",20,20,0,50,0,0,0,0,0,0,0,90
"0x7f4476a098a0493571367be6bbe72455ec17b1fb",20,20,0,50,0,0,0,10,10,0,0,110
"0x8bd5463f652df1444e0cf384df2de48f4e827564",20,20,0,0,0,0,0,10,10,0,0,60
"0x39235f1afa1ac5d21bb6a33974f35f847d33e245",20,20,0,0,0,0,0,10,10,0,0,60
"0xeb930244a465c6662a80297819c4ed4f437ac75e",20,20,0,0,0,0,0,10,10,0,0,60
"0x72d11a594364a4de684bf518f390d6045a4c7fdc",20,20,0,0,0,0,0,10,10,0,0,60
"0x62e670000ba302b215bd55e9acffe76820754eb7",20,20,0,0,0,0,0,10,10,0,0,60
"0x3aff2aa5599ab71322072035938da2ec0e213fde",20,20,0,0,0,0,0,10,10,0,0,60
"0x8007dd9bbe8a96b88ecdbdb709b661fbed57a695",20,20,0,0,0,0,0,10,0,0,0,50
"0x55da063a5d72b6229b96e4d2ce46fa8dc688379d",20,0,0,0,0,0,0,0,0,0,0,20
"0x2bc2104889a3eff2e19476ccca2f401f0639401f",0,0,0,0,0,0,0,10,0,0,0,10
"0x817a322d652ad609986c56eebd3375fb9f0462a2",20,0,0,50,0,0,0,0,0,0,0,70
"0x5cc1c165b4704eadf28b78bfc9dd7c7fa3b3639b",20,20,0,50,0,0,0,0,0,0,0,90
"0x1592da08e72c6d58209be8a8c3809899dc739180",0,0,0,0,0,0,0,10,0,0,0,10
"0x5c0390579c934b0dc380994ceeacb74ea736162b",20,20,0,0,0,0,0,0,0,0,0,40
"0x60ce3f6d6cbc483dffad1514a9d305cc81fd3019",20,20,0,50,0,0,0,10,0,0,0,100
"0xb9abc122625ea59c95e53342106ccf227ed92e09",20,20,0,0,0,0,0,10,10,0,0,60
"0x6d81439cd435c70c856e756c91e97510d416ee48",20,20,0,0,0,0,0,10,10,0,0,60
"0x4c76339c5f13dc059d45dfcfb66848b616f38cf9",20,20,0,0,0,0,0,10,10,0,0,60
"0xb856794b2979be0bc78f7a60ffaf7115dad70995",0,20,0,0,0,0,0,0,0,0,0,20
"0x430905c572d2f748bcb9318232962a124a6e352c",20,20,0,50,0,0,0,10,0,0,0,100
"0xe909fd9e39bea3f4136412ab3fa91a488ef64a2f",20,20,0,0,0,0,0,10,10,0,0,60
"0x92b59470780f2cc0d9ea75df49c82487403680d2",20,20,0,0,0,0,0,10,10,0,0,60
"0xf4b562d5e349319be6bd9c4a35f7b1ca00c71c20",0,0,0,0,0,0,0,10,0,0,0,10
"0x049fdf53ac8178e88a3977b6166bb46b8cfd5434",0,0,0,0,0,0,0,10,0,0,0,10
"0x897434238a4c076fb10e56f8fccce23bb75f5565",0,20,0,0,0,0,0,0,0,0,0,20
"0x4b9abaae77b9ee69d8a1ee70afa640e77b9e95ae",0,0,0,0,0,0,0,10,0,0,30,40
"0xbabbe06d9243412a83d3e2529c02f2ff77234f1c",0,0,0,0,0,0,0,10,0,0,0,10
"0x2b0807b8373113cdab6728a6be27f6dc7267fbbf",0,0,0,0,0,0,0,10,0,0,0,10
"0x73223b3ba81ddcd775db3be60bd5cff052bcd382",20,20,0,0,0,0,0,10,0,0,0,50
"0x9dbc62ce61572b2bc164a72a09ada92b761530fb",20,20,0,0,0,0,0,10,10,0,0,60
"0x6a4b7a52e408e3e2ee8130ce3bbcae51b6badb03",20,20,0,0,0,0,0,10,10,0,0,60
"0x713259a6cec45cba7ca943c31328774a6e29cd4d",20,20,0,0,0,0,0,10,0,0,0,50
"0x7fd318757253def47dc1c81f2316616db1996091",20,0,0,0,0,0,0,0,0,0,0,20
"0xf562b277358881192b8b6e552dc78787e50bd45f",0,0,0,0,0,0,0,10,0,0,0,10
"0x801b31b4beeb143e9f413639b4691cb976c24151",0,0,0,0,0,0,0,10,0,0,0,10
"0x09c6e32519be3d0b9666bff437559c2d61899715",20,0,0,0,0,0,0,0,0,0,0,20
"0xeb5e7ac74dbfe325f6a68ab1d8f4274de7acadff",0,20,0,0,0,0,0,0,0,0,0,20
"0xe275e6d887e5bc3f4b4b3cdbe91d6f0bd77ed005",0,20,0,0,0,0,0,0,0,0,0,20
"0xde33e29e4fb3e9894827804f2a454645c0880f95",0,20,0,0,0,0,0,0,0,0,0,20
"0xbfb58f688d3bb5e3c8af24e84f16a25420e9d6d9",0,20,0,0,0,0,0,0,0,0,0,20
"0x90bfce6447c5b0d713aa1ee423b5930381af3159",0,20,0,0,0,0,0,0,0,0,0,20
"0x83c27da14a47edb60a9a2d2d84d3c87dba274da9",0,20,0,0,0,0,0,0,0,0,0,20
"0x5dcecfa323f6d3b2949b4820d94350d460c6f3be",0,20,0,0,0,0,0,0,0,0,0,20
"0x54bbadfa60b61d167fa5960ca21ecd7600556fa0",0,20,0,0,0,0,0,0,0,0,0,20
"0x0a2c8d607a2d27b30043d096db8becf2e1e6ad41",0,20,0,0,0,0,0,0,0,0,0,20
"0x070310991b15e5f6bdfa9f60a18f743f69fa5e9d",0,20,0,0,0,0,0,0,0,0,0,20
"0xf7c1c5aa3f23c36fbcd864f730bd0ea7f9d62156",20,20,0,0,0,0,0,10,10,0,0,60
"0x9cbe14d897bb0a9a582897fb433ed6851925d6d4",20,20,0,0,0,0,0,10,10,0,0,60
"0x304590a02fa3c6aa1193301d2f6196289a3c8c49",20,20,0,0,0,0,0,10,10,0,0,60
"0xfd7ecf4a99a6b0ff938378762cc7ab47dfbc5723",20,20,0,0,0,0,0,10,10,0,0,60
"0x6608866867fa1bed15da15a3ec05a3a02261c282",20,20,0,0,0,0,0,10,10,0,0,60
"0x536096445198822608fb776200cbbedf46d62b66",20,20,0,0,0,0,0,10,10,0,0,60
"0x30aeeaafadd8bce9c9d614ffd5a35cc7e5fae17a",20,20,0,0,0,0,0,10,10,0,0,60
"0xecd949416f2c5166cd069f9cadc6d510ab31e91a",20,20,0,0,0,0,0,10,10,0,0,60
"0xd6489fde3b6f17d8bda4ae853c572f5357bea514",0,0,0,0,0,0,0,10,0,0,0,10
"0x23082186b978a566fbb345067341edd8fb0137f8",20,0,0,0,0,0,0,10,10,0,0,40
"0xddb7ad01e6f0b0affe5acf8c37f614fbd911df74",0,0,0,0,0,0,0,10,0,0,0,10
"0x169cb50cb489fb51dfa65341594933317a705065",0,0,0,0,0,0,0,10,10,0,0,20
"0xc3338ee441a78c6bcbd03a5392e6894fd24d5a41",20,20,0,50,0,0,0,10,0,0,0,100
"0x41803044ed388946c9c4e2bf753b942e072c75ce",20,20,0,0,0,0,0,10,10,0,0,60
"0xb22daa03a59fa2defe8f7bb6cbb69004340b9fd7",20,20,0,0,0,0,0,10,10,0,0,60
"0xb11735ff7609bd40df762baef4931a8f44dc69a1",20,20,0,0,0,0,0,10,10,0,0,60
"0x90e183800f814564c27b3943b6fb30fbe94feec8",20,20,0,0,0,0,0,0,0,0,0,40
"0x54f7e6c30b586167208bcc2f5f8c091554785bae",20,20,0,0,0,0,0,10,10,0,0,60
"0x4cf00fd1a5626bb3c138d67516c610780513f5e2",20,20,0,0,0,0,0,10,0,0,0,50
"0xf0706f56e48f17b5590115f14f82040105d37ec8",20,20,0,0,0,0,0,10,10,0,0,60
"0xc0d587c7141e45b3d4c8629d7174e3448009a3ed",20,0,0,0,0,0,0,10,0,0,0,30
"0xb97df93d68d37b3372470dfe650272b1a7d4f69b",20,20,0,0,0,0,0,10,10,0,0,60
"0x67a6c04225a048e1bef1369a1fa45ff0287e38dc",20,20,0,0,0,0,0,10,10,0,30,90
"0x5a24835c6c20aa6bf9381b31a8d27cceafba9f0c",0,0,0,0,0,0,0,0,10,0,0,10
"0x9574c789879fdd7338181085e9428290452716d7",0,0,0,0,0,0,0,10,0,0,0,10
"0xd3b29c31872840117f3b50308ae94f57c8b17094",0,0,0,0,0,0,0,10,0,0,0,10
"0xfeb2039cd33f9f6d67bf6981ab2882369e197c83",0,0,0,0,0,0,0,10,0,0,0,10
"0x7d1569993e13166d6da70154b66877070a4a06ae",0,0,0,0,0,0,0,10,0,0,0,10
"0x94622068f634b203748374e95da6a0146af3fa3e",20,20,0,0,0,0,0,10,0,0,0,50
"0xbdf075eff36d42d1e9d2bafc9a918e4f4cd2b82a",0,0,0,0,0,0,0,10,0,0,0,10
"0xbd96f8b525a059c960869b985e43faa6bb4e237a",20,20,0,0,0,0,0,10,10,0,0,60
"0xcaf5e29ccdc39bf99d2cf473d7a4f925a1d60cf7",20,20,0,0,0,0,0,10,10,0,0,60
"0xc97af411b6b513760d3cb5e0b5516eb01612c9ea",20,20,0,0,0,0,0,10,10,0,0,60
"0x18e98500ccdb4fd7bc4e2af7d2036c87d476f37d",20,20,0,0,0,0,0,10,10,0,0,60
"0x8f5518bf3d4a6430a5737c3cb45353943194d341",20,20,0,0,0,0,0,10,0,0,0,50
"0x849f615989930130f5c7e839016300a3dc5fbeca",20,20,0,0,0,0,0,10,10,0,0,60
"0x38cfc8163faede0638f88d98110cd0a9921916c3",20,20,0,0,0,0,0,10,10,0,0,60
"0x2978bf0664bad5fa5bf7f244eff613f4d85dbc5e",0,20,0,0,0,0,0,10,0,0,0,30
"0x128c761b8bb343b0730e033e3a055de4cff956b5",20,20,0,0,0,0,0,10,10,0,0,60
"0x20fa9496c3bcc2e0bea33b7fb9efefdbce6233a8",20,20,0,0,0,0,0,10,10,0,0,60
"0xf2b76d186340a5c90d6226c22846176b3476388d",0,0,0,0,0,0,0,10,0,0,0,10
"0x6e070c2d9290428908f704464b2ef2b9b65cef90",0,0,0,0,0,0,0,10,0,0,0,10
"0x3e6ea289a2ba0c6825cd52c2ca3d6f589274e777",20,20,0,50,0,0,0,0,0,0,0,90
"0xd1f1592239e162634dddf99a4dd79033407d96bf",20,20,0,0,0,0,0,10,10,0,0,60
"0x9cf3f3a8e6dc2999bf567b9349475f7b1a9a5e8d",20,20,0,0,0,0,0,10,10,0,0,60
"0x6d9cd8e94fc2f0199b241ec8edbf0fc67f055b22",20,20,0,0,0,0,0,10,10,0,0,60
"0x263937a031e18360ebeaef99504d24989beff49e",20,20,0,0,0,0,0,10,10,0,0,60
"0x0b5c56f22de3a1c1fac642f10499d59cab22c3a0",20,20,0,0,0,0,0,10,10,0,0,60
"0xedb42f24014093517a9bfa0fbbbb8345ed6d2024",0,0,0,0,0,0,0,10,0,0,0,10
"0x40797e5024ebb673c1a7f7ad89006bac482ae0d8",0,20,0,0,0,0,0,10,0,0,0,30
"0x32deb8d1848c238c2ac161f7d028e67766b21bba",20,20,0,0,0,0,0,10,10,0,0,60
"0x42542cea2de8c49a922aed7279e51a94e54659a0",20,20,0,0,0,0,0,10,10,0,0,60
"0x2a67e9d5af9047102b31a7af57ae611e6c13cb9d",0,20,0,0,0,0,0,0,0,0,0,20
"0x7c0a5d91fa829e143ce8ffbf5336bdecb2bfab9b",0,20,0,0,0,0,0,0,0,0,0,20
"0x01c012157f23ac105d207153ba8dd2d7b2334c98",20,20,0,0,0,0,0,10,0,0,0,50
"0xbe247459b2a59b869edf9ac1ccf74b5887d24ce3",20,0,0,0,0,0,0,0,0,0,0,20
"0xe105f99a252b815203d2d67ec848d6cbf0dc2f56",20,20,0,0,0,0,0,10,10,0,0,60
"0xa3bb57dc2fd20b662a900a79a94f7404b2984aa1",20,20,0,0,0,0,0,10,10,0,0,60
"0x998f439bfdb6a01fefca9defcda23b39368abfbd",20,20,0,0,0,0,0,10,10,0,0,60
"0x8a0f21985e928d317ea0abe78e424fdbd6c86f4b",0,0,0,0,0,0,0,10,0,0,0,10
"0x59c8e8f71b4e97eeaae907726d8bbd0ff9b96197",20,20,0,0,0,0,0,10,10,0,0,60
"0x64460262e1cd93d146a04cec60a452464360fe26",20,20,0,0,0,0,0,10,10,0,0,60
"0xb624282ff62fb9327045f6344b5cfe76db075d50",20,20,0,0,0,0,0,10,0,0,0,50
"0xdc75b949390e7a7fa85ce8c0468fa0c65122d80a",20,20,0,50,0,0,0,10,0,0,0,100
"0x80758b54960356d08714968208f4568d29125a7a",0,0,0,0,0,0,0,10,0,0,0,10
"0x3f6159b04a0145f9630063319b09acfcabd324f1",20,20,0,50,0,0,0,0,0,0,0,90
"0x67a47e1a3d4828168d439da6e8e835fd5e98b7fe",0,0,0,0,0,0,0,10,0,0,0,10
"0xf6bdd3f36d11ac82a41349188746cc735697cce8",20,20,0,0,0,0,0,10,10,0,0,60
"0x9593ad2e6bc017e3bf40d5fa7dd44b8308d8b45c",20,20,0,0,0,0,0,10,10,0,0,60
"0x60882e27522c79e476632302f27550676677a8a9",20,20,0,0,0,0,0,10,10,0,0,60
"0xce873ef299c6f040edd3d5876dda0d0dbb3fb7a2",0,20,0,0,0,0,0,0,0,0,0,20
"0x55779857c437e66a1ddbdefd69ee2b784dc657db",20,20,0,0,0,0,0,10,0,0,0,50
"0x97d9524355953bf99851c3641b970374ea3e38da",0,0,0,0,0,0,0,10,0,0,0,10
"0xea019c4252a6ee9388945bceaea6e0e75e0a02fa",0,0,0,0,0,0,0,10,0,0,0,10
"0x87b55ae953c21aa3db0dd9a9288ba0f54fcede3d",20,20,0,0,0,0,0,10,10,0,0,60
"0xcef4642e7ed88731c681a5865ad41fb6f73889ec",20,20,0,0,0,0,0,10,10,0,0,60
"0x60c446da67cef5c20a7c0ebe5e4ed14d027406ed",20,20,0,0,0,0,0,10,0,0,0,50
"0xb2d49842dde1ce530ac86a30f26b9107796a1d17",0,20,0,0,0,0,0,0,0,0,0,20
"0x39a8386a7effefc1546fd2516c2f9291882fe8c0",0,0,0,0,0,0,0,10,10,0,0,20
"0xcac1782c79e6130e7b7fb0de67b40a583dab349e",0,0,0,0,0,0,0,0,10,0,0,10
"0xf53b7b63d1a6c42294b330c0585434b5f96a9a04",0,0,0,0,0,0,0,10,0,0,0,10
"0xe89fa9bbc6c53001fac1778139e3f11148867514",20,20,0,0,0,0,0,10,10,0,0,60
"0xcd1aeea6addfac939324ba847965024bb667edc1",20,20,0,0,0,0,0,10,10,0,0,60
"0x9d406e82fa44af7ede7aa48483edade76a3af85b",20,20,0,0,0,0,0,10,10,0,0,60
"0x624dfdbebc2c0cf69928dc81fb5580c644856ec3",20,20,0,0,0,0,0,10,10,0,0,60
"0x02da29e4d0836991b773fbdb69cda24ae478354c",20,20,0,0,0,0,0,10,10,0,0,60
"0x5aeb781226c1409698c599a7ded489f4f200c35d",20,20,0,0,0,0,0,10,10,0,0,60
"0xf57dee90cd18430d49829fe469bff1697f42532f",20,20,0,0,0,0,0,0,0,0,0,40
"0xb2f32e4e16f4def4a3f5e3c45b7c5a136c2ca322",20,20,0,50,0,0,0,10,10,0,0,110
"0x080383f8e1bf2b2b9daaab391357d406826f43b4",20,20,0,0,0,0,0,10,10,0,0,60
"0xa4b55f43349b54e9c34a574aaa632f707bb93561",0,0,0,0,0,0,0,10,0,0,0,10
"0x494c7fdb753c15b69fea2293e1b76567ca94462d",20,20,0,0,0,0,0,10,0,0,0,50
"0x5a943c3dca1ceec822b40d8e6138e928eaf6d278",20,20,0,50,0,0,0,10,0,0,0,100
"0x997021a350e2261edb2d2d04a4a32a85a62db346",20,20,0,0,0,0,0,10,0,0,30,80
"0xe97f1088cedc669aa71f1cc965a735daf077992f",0,20,0,0,0,0,0,0,0,0,0,20
"0xc524e25fca5d6b4ae9204d4566b90fda8eab3ea6",0,0,0,0,0,0,0,10,0,0,0,10
"0xbdd8efeb5bbc789d5807751c203e3e47d4e50a74",20,20,0,0,0,0,0,10,10,0,0,60
"0x888ff9eb14b033790fbbeb9bc9e8f50ad50b4ca5",20,20,0,0,0,0,0,10,10,0,0,60
"0x7ac5d1ebc05533438b10959ddb0a9cd5da630a21",20,20,0,0,0,0,0,10,10,0,0,60
"0x75f7abd59a00fe241ae5a7ca0317aea2be88cf39",20,20,0,0,0,0,0,10,10,0,0,60
"0x18ed77613b8c5a4d77c708740ca25965fa5a422a",20,20,0,0,0,0,0,10,10,0,0,60
"0x536ef3d5f92de1ca29eab8fc239030be662a1137",20,20,0,0,0,0,0,10,0,0,0,50
"0x040fdd2d26b039e12ff723075c21083aa878a719",20,20,0,0,0,0,0,0,10,0,0,50
"0x86037abab0793ab14130e5d0c0c2e1f99cfcd135",20,20,0,0,0,0,0,0,0,0,0,40
"0x0b5f6a4c654e08a7ad6bf3a1c31aa4a135e7ae64",20,20,0,0,0,0,0,10,0,0,0,50
"0x7a1a2a1ea80a2407ca4b3428553f7abf73be28d9",20,20,0,0,0,0,0,0,10,0,0,50
"0xbc8207d795bd035ad258904e5a99f0c8110e671f",20,20,0,0,0,0,0,10,10,0,0,60
"0x86278b41bb66b2de273999e2cff6c7b0c25fadc4",20,0,0,0,0,0,0,10,10,0,0,40
"0x6934a8a5cc6b784a0e9df2787ae13f444ba77e27",20,20,0,0,0,0,0,10,10,0,0,60
"0x36f258f84a98c996d3b017553824695c57ff87d0",20,20,0,0,0,0,0,10,10,0,0,60
"0x7d21e170d639b1b0436ac43a942ef09ca26504e4",20,20,0,0,0,0,0,10,10,0,0,60
"0x61b5e24996ee4bbbb3fa15042130a57ec46e29bd",20,20,0,0,0,0,0,10,10,0,0,60
"0x6623cd1822e89f5d39be6b2b9e492c0ec70ead4a",20,20,0,0,0,0,0,0,0,0,0,40
"0xed1b571f16a74fb552053d22533fa0cff83b2e93",20,20,0,0,0,0,0,10,0,0,0,50
"0x83cb065a353dc0db389be3c442aa2cbf142abe88",0,20,0,0,0,0,0,0,0,0,0,20
"0x9ce45f6397d946beeeff751be9910ec437299972",0,0,0,0,0,0,0,10,0,0,0,10
"0xd2686fb25c2a1ecf1e76cd3d0b45e1837e9fa26e",0,0,0,0,0,0,0,10,10,0,0,20
"0xdfd23c1e71a93ccf5cfb8e95b6d3d8813f67f265",20,20,0,0,0,0,0,10,10,0,0,60
"0x5a3b58bcfe9f83f979d7e253cfa3c06271653539",20,20,0,0,0,0,0,10,10,0,0,60
"0xa2eba9e94d328f7aec02232e96ba3c25db00d3d9",20,20,0,0,0,0,0,10,10,0,0,60
"0x37e2fedc5510879e096370533fb23139139cb238",20,20,0,0,0,0,0,10,10,0,0,60
"0x02e090d36a20ff9281ef0641bbb2b696b104d5a3",20,20,0,0,0,0,0,10,10,0,0,60
"0xae52430c2fcdfd53d741a12c02c5f94baf9ab937",0,0,0,0,0,0,0,10,0,0,0,10
"0x479614f32bf5d846f5294eb5ccaba37eafb66b9c",0,0,0,0,0,0,0,10,0,0,0,10
"0x6321278528e6bfe5a70965920f9d7ecfc6318885",20,20,0,0,0,0,0,10,10,0,0,60
"0x042ffe02f6565dad4c359d335765356b705ab50a",20,20,0,0,0,0,0,10,10,0,0,60
"0xff666d3db638f3216bddea0b8ebbba707becfadb",20,20,0,0,0,0,0,10,10,0,0,60
"0x58fda2344de44af640525888243ba2960cf005bc",20,0,0,0,0,0,0,10,0,0,0,30
"0x6bf0ea30fc94cd37f4d468b5845e179dd5333a7c",0,0,0,0,0,0,0,10,0,0,0,10
"0xf547d62f5d78e9e4850059c741f9e8f67fff590d",20,20,0,0,0,0,0,10,10,0,0,60
"0xe9f256cc37719f61f863bf76526be3aa3f3a4cca",20,20,0,0,0,0,0,10,10,0,0,60
"0xe38d5d8bc7b6e10fa5fb42a3ad11534d3c57ff09",20,20,0,0,0,0,0,10,10,0,0,60
"0xc474c40c84e6c0974a54729f2538faa448bb47be",20,20,0,0,0,0,0,10,10,0,0,60
"0x649869f8f64410220ebbe1305597c3b24c18cdec",20,20,0,0,0,0,0,10,10,0,0,60
"0x4d20d33d2e7dfad96b257d32dfeb0252417743ac",20,20,0,0,0,0,0,10,10,0,0,60
"0x112fd5ec9d93e78dda50b99b198342098d29df9d",20,20,0,0,0,0,0,10,10,0,0,60
"0x558a87e6931d73aa1cbfc26b1589e4b4055705de",20,20,0,0,0,0,0,10,10,0,0,60
"0x033bbcee459bcb7c7b7ee139561bc855ae165e95",20,20,0,0,0,0,0,10,10,0,0,60
"0xcce88ff6533d8bebbd53d209fa6a00b98dd4acf0",20,0,0,0,0,0,0,10,10,0,0,40
"0xc4e58b2c52aaba5933dae8d92601e3bf9b94e4b2",0,0,0,50,0,0,0,10,0,0,0,60
"0xa7485772fe0ff4bec5834bff6c8c140ef0b75382",20,20,0,0,0,0,0,10,10,0,0,60
"0xf093871d4e6e9a208c0cff376bf71ecbf04cb42f",20,20,0,0,0,0,0,10,10,0,0,60
"0x645e597ad529c1363d24460a65cad1fcb86cd4c9",0,0,0,0,0,0,0,10,10,0,0,20
"0x2f22d917d63a5abe616fe5650c718cdf704733b4",20,20,0,0,0,0,0,10,10,0,0,60
"0x5313ba7a2a1269e075d445c6ebf92c8f2ae4191a",0,20,0,0,0,0,0,0,0,0,0,20
"0x085f5a5cf13718943d87954963e178294acad354",0,0,0,0,0,0,0,10,0,0,0,10
"0xec67a027dd09a1bbed7a15f66c8e4bffbeee67f0",0,0,0,0,0,0,0,10,0,0,0,10
"0x9bae7757470d1503c18d61cdaeaa3e2dd9dcef70",0,0,0,0,0,0,0,10,0,0,0,10
"0xc1b04f94dfc31fecb23d91ba728b23dfb38e7f91",20,20,0,0,0,0,0,10,10,0,0,60
